trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2,
38,1,4,1,1.01034,21533,2.94706,18.20461,-5.92153,10.65636,7.51185,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.01452,21534,3.04028,18.47239,-5.84034,10.55829,7.24039,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.0186,21535,3.13225,18.73858,-5.75739,10.46666,6.97123,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.02283,21536,3.22512,19.00106,-5.67582,10.38547,6.70724,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.02694,21537,3.32107,19.26026,-5.59588,10.31635,6.44778,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.03107,21538,3.4168,19.51769,-5.51535,10.25514,6.19163,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.0354,21539,3.51225,19.77143,-5.43513,10.20288,5.94091,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.0395,21540,3.60193,20.02044,-5.35498,10.15505,5.69805,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.04362,21541,3.68999,20.26457,-5.26915,10.11262,5.45773,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.0479,21542,3.76824,20.5028,-5.18287,10.07055,5.22694,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.05204,21543,3.84806,20.7337,-5.09255,10.03734,5.00014,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.05612,21544,3.92834,20.95863,-4.99435,10.00999,4.77379,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.06033,21545,4.00029,21.17678,-4.8932,9.98237,4.55472,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.06444,21546,4.07331,21.38791,-4.78627,9.9616,4.33765,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.06867,21547,4.13754,21.59144,-4.6784,9.94012,4.12966,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.07285,21548,4.20179,21.78589,-4.56481,9.92426,3.9246,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.07701,21549,4.26228,21.97239,-4.44503,9.90984,3.72234,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.08111,21550,4.31959,22.14896,-4.32528,9.89924,3.52848,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.08541,21551,4.37832,22.31886,-4.19565,9.89302,3.33145,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.08952,21552,4.43402,22.47853,-4.06808,9.89063,3.14404,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.09365,21553,4.48955,22.62824,-3.93903,9.89327,2.96181,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.09789,21554,4.54904,22.76953,-3.80276,9.90298,2.77744,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.10203,21555,4.60392,22.90259,-3.67015,9.91392,2.60313,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.10612,21556,4.64849,23.02794,-3.53544,9.91868,2.4352,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.11042,21557,4.68696,23.14708,-3.39853,9.92095,2.27179,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.1145,21558,4.727,23.25508,-3.25911,9.92822,2.11082,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.11861,21559,4.7536,23.35725,-3.12249,9.92619,1.96128,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.12291,21560,4.78532,23.44991,-2.98167,9.93174,1.8107,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.12703,21561,4.80851,23.53276,-2.84991,9.93324,1.67599,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.13115,21562,4.83147,23.60685,-2.71365,9.93644,1.54134,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.13533,21563,4.84589,23.67327,-2.57724,9.9336,1.41414,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.13947,21564,4.85546,23.72876,-2.44914,9.92907,1.30059,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.14362,21565,4.87356,23.77107,-2.31328,9.93412,1.17962,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.14782,21566,4.87994,23.80147,-2.18133,9.92967,1.07099,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.15201,21567,4.88858,23.81979,-2.04928,9.92913,0.96464,0,0,5.10067,18.05377,-10.72224,336.0484,226.68033,20.72224,387.97983,16.71139,0,1, 
38,1,4,1,1.15608,21568,4.89206,23.82337,-1.92919,9.92558,0.87336,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.16043,21569,4.89604,23.81408,-1.79633,9.92327,0.77726,0,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
38,1,4,1,1.16444,21570,4.90223,23.78823,-1.66822,9.92484,0.68902,0,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.0011,21916,0.03905,3.65583,-11.33264,22.89356,22.94803,0,0,0.01253,-0.06413,0.01489,504.84238,704.66403,9.98511,530.08927,514.16962,0,0, 
39,1,4,1,0.00249,21917,0.03895,3.65576,-11.33267,22.89362,22.94813,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.00668,21918,0.03902,3.65571,-11.33259,22.89364,22.94812,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.01077,21919,0.0389,3.65572,-11.33247,22.89355,22.94809,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.01486,21920,0.03906,3.65558,-11.33238,22.89368,22.94814,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.01913,21921,0.03922,3.6554,-11.3323,22.89384,22.94822,0,0,0.01558,-0.09417,0.02149,504.74111,705.45676,9.97851,530.85299,514.89378,0,0, 
39,1,4,1,0.02337,21922,0.03941,3.65514,-11.33222,22.89407,22.94837,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.02748,21923,0.03976,3.65486,-11.3322,22.89438,22.94852,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.03161,21924,0.04018,3.65475,-11.33203,22.8945,22.94844,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.03575,21925,0.04091,3.65436,-11.33179,22.89489,22.9485,0,0,0.00523,-0.11073,0.032,505.0844,705.89348,9.968,531.10916,515.41431,0,0, 
39,1,4,1,0.0399,21926,0.04145,3.65442,-11.33143,22.89481,22.94817,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.0441,21927,0.0425,3.65413,-11.33093,22.89507,22.94795,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.04828,21928,0.04339,3.65398,-11.33017,22.89507,22.94754,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.05243,21929,0.0444,3.65409,-11.32907,22.89473,22.94673,0,0,-0.00742,-0.11965,0.04412,505.50408,706.12887,9.95588,531.15086,515.76652,0,0, 
39,1,4,1,0.05667,21930,0.04552,3.65358,-11.32805,22.89497,22.94646,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.06079,21931,0.04677,3.65298,-11.32671,22.89519,22.9461,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.06489,21932,0.04853,3.65319,-11.3251,22.8947,22.9448,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.0692,21933,0.05022,3.65318,-11.32338,22.89434,22.94366,0,0,-0.01681,-0.12537,0.05397,505.8154,706.27974,9.94603,531.16041,516.00531,0,0, 
39,1,4,1,0.07329,21934,0.05177,3.65288,-11.32162,22.89418,22.94279,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.07738,21935,0.05373,3.65273,-11.31951,22.89383,22.94153,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.08165,21936,0.05558,3.65229,-11.31722,22.89364,22.94048,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.08573,21937,0.058,3.65204,-11.31458,22.89325,22.93898,0,0,-0.02711,-0.1275,0.06321,506.1573,706.3361,9.93679,531.07147,516.16363,0,0, 
39,1,4,1,0.0899,21938,0.06019,3.65146,-11.31182,22.89305,22.93777,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.09413,21939,0.06202,3.65105,-11.30885,22.89253,22.9364,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.09823,21940,0.06388,3.65062,-11.30593,22.89205,22.93506,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.1025,21941,0.06638,3.65021,-11.30286,22.89164,22.93349,0,0,-0.03404,-0.13572,0.07044,506.38712,706.5527,9.92956,531.17482,516.44026,0,0, 
39,1,4,1,0.10666,21942,0.06891,3.65029,-11.29961,22.89072,22.93141,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.11075,21943,0.07154,3.64986,-11.29646,22.89032,22.92979,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.11487,21944,0.07411,3.64945,-11.29335,22.88991,22.92819,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.11914,21945,0.07654,3.64927,-11.29013,22.88922,22.92638,0,0,-0.03616,-0.15599,0.07661,506.45743,707.0876,9.92339,531.63403,516.97095,0,0, 
39,1,4,1,0.12323,21946,0.0793,3.64917,-11.28693,22.88854,22.92442,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.12754,21947,0.08208,3.64864,-11.28404,22.88837,22.92297,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.13168,21948,0.0847,3.64837,-11.28118,22.88796,22.92135,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.13576,21949,0.0874,3.64809,-11.27857,22.88768,22.91983,0,0,-0.03501,-0.18672,0.08367,506.4193,707.89828,9.91633,532.38943,517.731,0,0, 
39,1,4,1,0.1399,21950,0.08969,3.64795,-11.27615,22.88727,22.91836,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.14412,21951,0.09197,3.64746,-11.27413,22.88734,22.91738,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.14825,21952,0.09365,3.64722,-11.27237,22.88716,22.91642,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.1525,21953,0.09501,3.64705,-11.27094,22.887,22.91563,0,0,-0.03191,-0.21873,0.09017,506.31646,708.74266,9.90983,533.20216,518.50353,0,0, 
39,1,4,1,0.1566,21954,0.09596,3.64681,-11.26995,22.88699,22.91519,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.16072,21955,0.0967,3.64625,-11.26943,22.88743,22.91528,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.16485,21956,0.09674,3.64637,-11.26908,22.88717,22.915,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.16911,21957,0.09686,3.64615,-11.26913,22.88741,22.91519,0,0,-0.02917,-0.24326,0.09622,506.22547,709.39002,9.90378,533.83029,519.09228,0,0, 
39,1,4,1,0.17327,21958,0.09623,3.646,-11.26949,22.88756,22.91563,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.1775,21959,0.09527,3.64562,-11.27013,22.88796,22.91646,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.18164,21960,0.09408,3.64556,-11.27091,22.88808,22.91713,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.18581,21961,0.09298,3.64539,-11.27194,22.88843,22.91799,0,0,-0.02834,-0.25731,0.10319,506.19804,709.76068,9.89681,534.17991,519.43696,0,0, 
39,1,4,1,0.18988,21962,0.09178,3.64538,-11.27315,22.88869,22.9188,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.19419,21963,0.0905,3.64527,-11.27461,22.88913,22.91983,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.1983,21964,0.08913,3.6453,-11.27623,22.8895,22.92083,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.20254,21965,0.08779,3.64554,-11.27821,22.88984,22.9218,0,0,-0.02897,-0.26381,0.11045,506.21884,709.9322,9.88955,534.32805,519.60666,0,0, 
39,1,4,1,0.20662,21966,0.08594,3.64552,-11.281,22.89065,22.92346,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.21073,21967,0.08436,3.6459,-11.2839,22.89121,22.92476,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.21483,21968,0.08281,3.6459,-11.28702,22.89222,22.92649,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.21917,21969,0.08152,3.64622,-11.29,22.89293,22.9278,0,0,-0.02779,-0.26794,0.11583,506.17992,710.04112,9.88417,534.44337,519.69856,0,0, 
39,1,4,1,0.22326,21970,0.07993,3.64653,-11.29303,22.89362,22.92922,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.22746,21971,0.07837,3.64637,-11.29631,22.89483,22.93116,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.23165,21972,0.07667,3.64664,-11.29948,22.89558,22.9327,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.23573,21973,0.07501,3.64692,-11.30265,22.89634,22.93423,0,0,-0.02269,-0.27324,0.11926,506.01076,710.18075,9.88074,534.63983,519.78012,0,0, 
39,1,4,1,0.23994,21974,0.0733,3.64725,-11.3058,22.89704,22.93572,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.24396,21975,0.07081,3.64701,-11.30948,22.89828,22.93812,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.24825,21976,0.06891,3.64724,-11.312,22.89875,22.93946,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.25236,21977,0.06703,3.64738,-11.3147,22.89938,22.94096,0,0,-0.01454,-0.27687,0.12167,505.74027,710.2767,9.87833,534.83778,519.78939,0,0, 
39,1,4,1,0.25667,21978,0.06491,3.6474,-11.31747,22.90009,22.94265,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.26077,21979,0.06267,3.64702,-11.32019,22.9011,22.94469,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.26488,21980,0.06037,3.64688,-11.32264,22.90177,22.94642,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.26912,21981,0.05791,3.64667,-11.32484,22.90237,22.94815,0,0,-0.00695,-0.27728,0.12428,505.48836,710.28733,9.87572,534.95032,519.72312,0,0, 
39,1,4,1,0.27323,21982,0.05588,3.64657,-11.32668,22.9028,22.94952,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.27735,21983,0.05389,3.64647,-11.32812,22.90307,22.95069,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.28159,21984,0.05154,3.64637,-11.32915,22.90309,22.95179,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.28576,21985,0.04952,3.64625,-11.32986,22.90305,22.95268,0,0,0.00048,-0.27829,0.12681,505.24186,710.31404,9.87319,535.07544,519.67394,0,0, 
39,1,4,1,0.28988,21986,0.04751,3.64623,-11.33013,22.90273,22.95328,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.29417,21987,0.04575,3.64616,-11.33002,22.90236,22.9537,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.29826,21988,0.04423,3.6461,-11.32966,22.90192,22.95396,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.30239,21989,0.04271,3.64603,-11.32906,22.90139,22.95412,0,0,0.00483,-0.27993,0.1297,505.09771,710.35746,9.8703,535.17401,519.67173,0,0, 
39,1,4,1,0.30659,21990,0.042,3.64598,-11.32833,22.90096,22.95401,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.31079,21991,0.04151,3.64601,-11.32736,22.90041,22.95368,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.3149,21992,0.04128,3.64587,-11.32629,22.90001,22.95338,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.3192,21993,0.04119,3.64586,-11.32515,22.8995,22.95291,0,0,0.00598,-0.28312,0.13381,505.0595,710.4414,9.86619,535.26624,519.74019,0,0, 
39,1,4,1,0.3233,21994,0.0419,3.64571,-11.32396,22.89928,22.95236,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.32743,21995,0.04237,3.64575,-11.32274,22.89882,22.95168,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.33163,21996,0.04336,3.64544,-11.32163,22.89882,22.95123,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.33575,21997,0.04493,3.64517,-11.32049,22.89891,22.95059,0,0,0.00468,-0.28409,0.13788,505.10257,710.46702,9.86212,535.272,519.77763,0,0, 
39,1,4,1,0.33985,21998,0.04636,3.64497,-11.31932,22.8989,22.94993,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.34417,21999,0.04859,3.64466,-11.31774,22.89898,22.94898,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.34822,22000,0.05128,3.64438,-11.31597,22.89906,22.94782,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.35238,22001,0.05447,3.64379,-11.31421,22.89952,22.94681,0,0,-0.0007,-0.28506,0.14267,505.28103,710.49278,9.85733,535.22256,519.85615,0,0, 
39,1,4,1,0.35663,22002,0.05777,3.64352,-11.31219,22.89961,22.94539,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.36075,22003,0.06059,3.64332,-11.31018,22.89954,22.94402,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.3649,22004,0.06395,3.64346,-11.30774,22.89911,22.94205,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.36912,22005,0.06756,3.64326,-11.30513,22.89896,22.94024,0,0,-0.00587,-0.2845,0.14664,505.45257,710.478,9.85336,535.13899,519.89399,0,0, 
39,1,4,1,0.37325,22006,0.07055,3.64273,-11.30229,22.89885,22.93876,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.37736,22007,0.07401,3.64255,-11.29895,22.89834,22.93665,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.3817,22008,0.0774,3.64227,-11.29527,22.89775,22.9345,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.38581,22009,0.08079,3.64187,-11.29131,22.89714,22.93233,0,0,-0.01833,-0.27936,0.14812,505.86588,710.34242,9.85188,534.84653,519.89013,0,0, 
39,1,4,1,0.3899,22010,0.08425,3.64114,-11.28737,22.89685,22.93044,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.39411,22011,0.0879,3.64069,-11.28329,22.89629,22.92819,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.39823,22012,0.09168,3.64012,-11.27926,22.8959,22.92606,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.40242,22013,0.09575,3.63962,-11.27534,22.89555,22.92383,0,0,-0.03018,-0.21659,0.1152,506.25893,708.68645,9.8848,533.17434,518.43245,0,0, 
39,1,4,1,0.40659,22014,0.09964,3.63872,-11.27156,22.89558,22.92207,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.41072,22015,0.10415,3.63833,-11.26779,22.89531,22.91971,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.41484,22016,0.1081,3.63809,-11.26406,22.89479,22.91738,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.4191,22017,0.11214,3.63718,-11.26076,22.89507,22.9158,0,0,-0.03667,0.13002,-0.07241,506.47422,699.54215,10.07241,524.75134,509.79915,0,0, 
39,1,4,1,0.42326,22018,0.11616,3.63651,-11.25751,22.89516,22.91404,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.42741,22019,0.11989,3.63603,-11.25432,22.89504,22.9122,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
39,1,4,1,0.43163,22020,0.12342,3.6356,-11.25116,22.89485,22.91038,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
